5721	Trichomonas
2169569	Deltaflexivirus
675062	Mycoflexivirus
12195	Potyvirus
39731	Bymovirus
137757	Ipomovirus
156207	Tritimovirus
156208	Macluravirus
1230390	Poacevirus
39730	Rymovirus
675844	Brambyvirus
2169649	Roymovirus
2169648	Bevemovirus
1511809	Betapartitivirus
1511808	Alphapartitivirus
1511811	Gammapartitivirus
1511810	Deltapartitivirus
675059	Cryspovirus
11051	Flavivirus
11102	Hepacivirus
11095	Pestivirus
1307799	Pegivirus
12316	Ilarvirus
12300	Bromovirus
12304	Cucumovirus
413970	Anulavirus
154322	Oleavirus
12320	Alfamovirus
693996	Alphacoronavirus
694002	Betacoronavirus
1159901	Deltacoronavirus
694013	Gammacoronavirus
2499615	Iotaarterivirus
2499612	Deltaarterivirus
2499613	Epsilonarterivirus
2499616	Thetaarterivirus
2499614	Etaarterivirus
2499617	Zetaarterivirus
2499674	Betaarterivirus
2499675	Gammaarterivirus
2499611	Lambdaarterivirus
2499609	Muarterivirus
2499676	Kappaarterivirus
1312873	Alphamesonivirus
2507289	Turrinivirus
11155	Torovirus
694018	Bafinivirus
2508211	Oncotshavirus
2508244	Pregotovirus
2508243	Infratovirus
2508241	Bostovirus
2508230	Charybnivirus
2508231	Paguronivirus
199703	Okavirus
2508224	Alphamononivirus
674981	Victorivirus
11007	Totivirus
39755	Leishmaniavirus
674952	Trichomonasvirus
11011	Giardiavirus
1307798	Negevirus
12234	Tobamovirus
186886	Pomovirus
12291	Furovirus
12293	Tobravirus
12326	Hordeivirus
119492	Pecluvirus
1920771	Goravirus
12141	Tombusvirus
1911599	Alphacarmovirus
1911602	Pelarspovirus
186457	Aureusvirus
186844	Panicovirus
1911601	Gammacarmovirus
1911600	Betacarmovirus
1299309	Alphanecrovirus
1299311	Betanecrovirus
39739	Machlomovirus
1299313	Zeavirus
1299310	Macanavirus
1299312	Gallantivirus
39734	Umbravirus
12266	Dianthovirus
146761	Avenavirus
67753	Crinivirus
12160	Closterovirus
217160	Ampelovirus
1513308	Velarivirus
2560087	Alphachrysovirus
2560100	Betachrysovirus
11014	Chrysovirus
186768	Mitovirus
186767	Narnavirus
119164	Polerovirus
12036	Luteovirus
12289	Enamovirus
249588	Mamastrovirus
249589	Avastrovirus
142786	Norovirus
95337	Vesivirus
95341	Sapovirus
95339	Lagovirus
696855	Nebovirus
2560097	Bavovirus
2560219	Salovirus
2560177	Minovirus
2003394	Alphaendornavirus
2003395	Betaendornavirus
185756	Apscaviroid
185753	Pospiviroid
185757	Coleviroid
185754	Cocadviroid
147262	Hostuviroid
11019	Alphavirus
143919	Betanodavirus
143920	Alphanodavirus
10878	Cystovirus
1511861	Amalgavirus
2560258	Zybavirus
12137	Sobemovirus
645516	Polemovirus
39750	Aquabirnavirus
39752	Entomobirnavirus
564643	Blosnavirus
39751	Avibirnavirus
39749	Hypovirus
2022856	Blunervirus
675070	Cilevirus
1513277	Higrevirus
143901	Benyvirus
104394	Picobirnavirus
11990	Levivirus
12008	Allolevivirus
186783	Ourmiavirus
2560105	Botoulivirus
85651	Omegatetravirus
85650	Betatetravirus
1678141	Orthohepevirus
1678142	Piscihepevirus
1921556	Sinaivirus
1285597	Megabirnavirus
1918013	Botybirnavirus
39760	Idaeovirus
1299297	Quadrivirus
185759	Pelamoviroid
564640	Elaviroid
185758	Avsunviroid
39759	Deltavirus
2022641	Nyfulvavirus
2022640	Invictavirus
11040	Rubivirus
1283209	Alphacarmotetravirus
1283211	Alphapermutotetravirus
674976	Dinornavirus
39742	Barnavirus
1915204	Albetovirus
1925802	Virtovirus
1917979	Aumaivirus
1921431	Papanivirus
186764	Fromanvirus
1982251	Pahexavirus
1623281	Cheoctovirus
1623295	Pegunavirus
1982898	Coopervirus
1982899	Pipefishvirus
1982897	Acadianvirus
1982900	Rosebushvirus
1623298	Phietavirus
1920866	Rogunavirus
187217	Tunavirus
1920860	Webervirus
1920865	Tlsvirus
2560123	Eclunavirus
1920864	Rtpvirus
2560145	Hanrivervirus
2560227	Sertoctavirus
1623284	Kostyavirus
1910991	Jerseyvirus
1910992	Kagunavirus
1910993	Cornellvirus
1623306	Timquatrovirus
1623305	Skunavirus
1623286	Casadabanvirus
2560124	Efquatrovirus
1623274	Biseptimavirus
187218	Tequintavirus
1982880	Likavirus
1982881	Arequatrovirus
1982879	Camvirus
2169622	Unaquatrovirus
2169621	Limdunavirus
2169654	Hendrixvirus
1623273	Triavirus
1623283	Chivirus
1623292	Omegavirus
1623278	Bronvirus
1623289	Dhillonvirus
2169634	Redivirus
1623280	Charlievirus
2169633	Buttersvirus
1982076	Korravirus
1623288	Liefievirus
1921558	Sitaravirus
1623275	Andromedavirus
1983734	Fishburnevirus
1623277	Bignuzvirus
1983735	Phayoncevirus
1623303	Brussowvirus
1623302	Saphexavirus
1982562	Soupsvirus
186532	Ceduovirus
2560220	Samistivirus
1299429	Yuavirus
1921544	Septimatrevirus
1912760	Cequinquevirus
1623304	Moineauvirus
1623296	Phicbkvirus
1982557	Smoothievirus
1623276	Barnyardvirus
1921125	Homburgvirus
1921117	Nonagvirus
2169636	Nymphadoravirus
2169635	Baxtervirus
1982370	Roufvirus
1921122	Nonanavirus
1623297	Stanholtvirus
1921709	Slashvirus
1623285	Corndogvirus
2560127	Emalynvirus
1623309	Xipdecavirus
308912	Lomovskayavirus
2169653	Doucettevirus
2560098	Beetrevirus
2560245	Unahavirus
2560112	Cetovirus
2560188	Nickievirus
1983744	Bongovirus
1623301	Reyvirus
1982569	Tinduovirus
1982218	Gordtnkvirus
1982748	Woesvirus
1982106	Demosthenesvirus
2560111	Ceetrepovirus
2560251	Vividuovirus
1921553	Seuratvirus
1982095	Abidjanvirus
1982745	Woodruffvirus
1623300	Coetzeevirus
1918017	Helsingorvirus
1623294	Pbi1virus
1623299	Phifelvirus
2560250	Vieuvirus
1623308	Wbetavirus
2560233	Sugarlandvirus
2560156	Jesfedecavirus
1623293	Oshimavirus
1922243	Sextaecvirus
1982367	Pepyhexavirus
1921696	Mardecavirus
2560139	Getseptimavirus
1982554	Papyrusvirus
1982091	Marvinvirus
1982372	Xiamenvirus
1982088	Mudcatvirus
1982236	Kelleziovirus
1982099	Amigovirus
1982152	Gordonvirus
1982239	Nipunavirus
1982355	Pamexvirus
2169658	Wizardvirus
2560214	Rimavirus
2560222	Sanovirus
2560158	Kairosalinivirus
1982227	Steinhofvirus
1920750	Mapvirus
1623282	Chenonavirus
2560106	Bowservirus
1982375	Rerduovirus
2049885	Vendettavirus
1982573	Titanvirus
2560149	Ikedavirus
2560144	Gustavvirus
1982111	Eiauvirus
2560150	Ilzatvirus
1982243	Incheonvrus
2560161	Kojivirus
2169612	Hawkeyevirus
2169613	Plotvirus
2560134	Galaxyvirus
2169652	Attisvirus
2560147	Holosalinivirus
2005059	Cronusvirus
2169655	Pulverervirus
1982244	Inhavirus
2169611	Brujitavirus
1623290	Cecivirus
2169651	Anatolevirus
1623287	Detrevirus
1623307	Lwoffvirus
1921434	Psavirus
186765	Lambdavirus
680116	Spbetavirus
2560242	Trinavirus
2560253	Weaselvirus
2560165	Lacusarxvirus
1982222	Jenstvirus
2560180	Myunavirus
2560210	Priunavirus
2560189	Novosibvirus
2560257	Yvonnevirus
2560121	Delepquintavirus
2560096	Bantamvirus
2560221	Samunavirus
1982113	Gaiavirus
2560099	Bendigovirus
2560193	Orchidvirus
1993858	Wildcatvirus
2560183	Nanhaivirus
2560137	Gamtrevirus
2560143	Gorjumvirus
1918718	Cbastvirus
1982359	Patiencevirus
2560115	Chunghsingvirus
1982566	Tankvirus
2560231	Sourvirus
2560249	Vidquintavirus
1982086	Laroyevirus
2560116	Cimpunavirus
2560171	Magadivirus
2560084	Ahduovirus
2560117	Cinunavirus
2560103	Bingvirus
2560213	Rigallicvirus
2560107	Britbratvirus
1982150	Gilesvirus
2560101	Betterkatzvirus
2169657	Trigintaduovirus
2560135	Galunavirus
2169656	Saundersvirus
2560178	Minunavirus
2560140	Ghobesvirus
2560240	Tortellinivirus
2560159	Klementvirus
2560129	Eyrevirus
2560223	Sasvirus
2560138	Gesputvirus
2560225	Scapunavirus
2560146	Hedwigvirus
2560192	Nyceiraevirus
2560122	Dismasvirus
1982101	Bernalvirus
2560126	Elerivirus
2560203	Pikminvirus
2560247	Vhulanivirus
2560167	Lilyvirus
2560243	Trippvirus
308911	Ravinvirus
1982104	Decurrovirus
2034998	Vegasvirus
1982220	Harrisonvirus
2560209	Poushouvirus
10663	Tequatrovirus
1913652	Mosigvirus
1914165	Dhakavirus
1985328	Slopekvirus
1913651	Krischvirus
1913654	Gaprivervirus
1913653	Gelderlandvirus
1198137	Schizotequatrovirus
1985329	Moonvirus
1985325	Jiaodavirus
1913650	Karamvirus
140410	Peduovirus
1196844	Hpunavirus
1198140	Felixounavirus
1985303	Mooglevirus
1985293	Kolesnikvirus
1985292	Suspvirus
680114	Bixzunavirus
1198980	Pbunavirus
1914852	Vequintavirus
1914850	Certrevirus
1914851	Seunavirus
2560095	Avunavirus
1921407	Pakpunavirus
1636617	Firehammervirus
1636618	Fletchervirus
1915205	Obolenskvirus
1912144	Lubbockvirus
1980936	Marthavirus
1925779	Nankokuvirus
1984776	Agricanvirus
2560244	Tulanevirus
1298971	Viunavirus
680115	Phikzvirus
1198138	Vidavervirus
1918725	Jilinvirus
2560128	Eneladusvirus
2169624	Machinavirus
1980937	Emdodecavirus
1984782	Radnorvirus
2560154	Jedunavirus
1922210	Vhmlvirus
1984788	Jimmervirus
186789	Punavirus
2560094	Asteriusvirus
2560086	Alcyoneusvirus
2169623	Erskinevirus
2560238	Tidunavirus
1980922	Chiangmaivirus
1912143	Biquartavirus
1921704	Tegunavirus
2560197	Otagovirus
2560133	Flaumdravirus
1921525	Kleczkowskavirus
1980938	Yokohamavirus
2560131	Ficleduovirus
1198976	Hapunavirus
2169625	Svunavirus
1984773	Abouovirus
1198139	Bcepmuvirus
186777	Muvirus
169682	Myohalovirus
2560207	Polybotosvirus
2560215	Ripduovirus
2560190	Noxifervirus
1980929	Seoulvirus
2560092	Aphroditevirus
2560216	Risingsunvirus
2560175	Metrivirus
1980921	Mieseafarmvirus
2560237	Thornevirus
2560148	Iapetusvirus
1984786	Elvirus
2560256	Winklervirus
2560113	Chakrabartyvirus
2560152	Ionavirus
2560109	Busanvirus
2560228	Shalavirus
2560204	Plaisancevirus
2560186	Nazgulvirus
2560239	Tijeunavirus
2560208	Popoffvirus
2560141	Gofduovirus
2560108	Brunovirus
110456	Teseptimavirus
1985711	Friunavirus
477967	Phikmvvirus
542837	Zindervirus
1920774	Drulisvirus
1985720	Przondovirus
2560202	Phimunavirus
1985733	Pradovirus
2560206	Pollyceevirus
2560184	Napahaivirus
680287	Rosenblumvirus
186846	Salasvirus
1982583	Cepunavirus
186794	Lederbergvirus
1981157	Traversvirus
1981159	Oslovirus
1981158	Diegovirus
1920762	Litunavirus
545932	Bruynoghevirus
1920753	Gamaleyavirus
680277	Kuravirus
1921184	Pagevirus
2560132	Fipvunavirus
1922329	Enhodamvirus
542960	Uetakevirus
2169641	Baltimorevirus
1720323	Lessievirus
1987146	Schmidvirus
2169643	Ithacavirus
1982587	Kafunavirus
1918522	Lightbulbvirus
1982576	Johnsonvirus
1982594	Luzseptimavirus
2169642	Jwalphavirus
1982590	Kochitakasuvirus
2560153	Jasminevirus
2560093	Aqualcavirus
2560102	Bifseptvirus
1984798	Perisivirus
2560248	Vicosavirus
542959	Rauchvirus
1720324	Hollowayvirus
371730	Enquatrovirus
2560235	Tabernariusvirus
2560181	Myxoctovirus
2560162	Krylovvirus
2560104	Bjornvirus
1922327	Wphvirus
1917990	Bequatrovirus
1911929	Caeruleovirus
1918010	Bastillevirus
1921016	Nitunavirus
1910931	Agatevirus
1985181	Tsarbombavirus
1857843	Kayvirus
1857889	Silviavirus
1980928	Sepunavirus
1857846	Twortvirus
1857844	Pecentumvirus
1918721	Siminovitchvirus
1857845	Okubovirus
2560160	Kochikohdavirus
2169536	Kuttervirus
2169532	Agtrevirus
2169534	Limestonevirus
10814	Begomovirus
10812	Mastrevirus
10813	Curtovirus
2022857	Capulavirus
1298630	Becurtovirus
1298631	Turncurtovirus
2034995	Grablovirus
220339	Topocuvirus
1298632	Eragrovirus
10483	Ichnovirus
10485	Bracovirus
742914	Cyclovirus
39725	Circovirus
325455	Gammapapillomavirus
333750	Alphapapillomavirus
325454	Deltapapillomavirus
934799	Taupapillomavirus
934800	Chipapillomavirus
333922	Betapapillomavirus
325462	Lambdapapillomavirus
334211	Pipapillomavirus
333921	Xipapillomavirus
1513238	Dyokappapapillomavirus
936057	Rhopapillomavirus
934804	Dyoiotapapillomavirus
935650	Psipapillomavirus
936058	Upsilonpapillomavirus
325456	Iotapapillomavirus
334202	Mupapillomavirus
936061	Omegapapillomavirus
1513246	Dyoxipapillomavirus
325458	Etapapillomavirus
325459	Epsilonpapillomavirus
325457	Kappapapillomavirus
1513244	Dyorhopapillomavirus
325461	Omikronpapillomavirus
1513241	Dyonupapillomavirus
1513240	Dyomupapillomavirus
1921772	Treisdeltapapillomavirus
935641	Dyoetapapillomavirus
1932911	Dyoupsilonpapillomavirus
1052159	Dyothetapapillomavirus
2169615	Treiskappapapillomavirus
1920494	Dyopsipapillomavirus
1922207	Treiszetapapillomavirus
475861	Nupapillomavirus
2169616	Treisthetapapillomavirus
1921776	Treisepsilonpapillomavirus
1932909	Dyotaupapillomavirus
1513245	Dyosigmapapillomavirus
1513239	Dyolambdapapillomavirus
935646	Dyoepsilonpapillomavirus
934802	Phipapillomavirus
1918728	Dyochipapillomavirus
333918	Zetapapillomavirus
1513242	Dyoomikronpapillomavirus
334213	Thetapapillomavirus
1513243	Dyopipapillomavirus
935635	Sigmapapillomavirus
1918730	Dyoomegapapillomavirus
1921823	Treisetapapillomavirus
1920492	Dyophipapillomavirus
2169614	Treisiotapapillomavirus
934803	Dyozetapapillomavirus
936056	Dyodeltapapillomavirus
2169650	Alefpapillomavirus
2060084	Pandoravirus
1805626	Pithovirus
10652	Badnavirus
10639	Caulimovirus
187214	Soymovirus
1232640	Solendovirus
186533	Cavemovirus
1748295	Rosadnavirus
187212	Tungrovirus
186845	Petuvirus
153135	Gammaretrovirus
11646	Lentivirus
140052	Betaretrovirus
153057	Alpharetrovirus
153136	Deltaretrovirus
153137	Epsilonretrovirus
2169668	Simiispumavirus
11640	Spumavirus
2169666	Felispumavirus
2169667	Prosimiispumavirus
2169665	Equispumavirus
2169664	Bovispumavirus
186666	Errantivirus
1507401	Bocaparvovirus
10803	Dependoparvovirus
1506574	Protoparvovirus
1511911	Tetraparvovirus
40121	Erythroparvovirus
1885570	Chapparvovirus
310911	Amdoparvovirus
1511888	Copiparvovirus
1511864	Aveparvovirus
10806	Ambidensovirus
40122	Iteradensovirus
136466	Brevidensovirus
1513201	Hepandensovirus
1513223	Penstyldensovirus
190729	Betasatellite
1993641	Deltasatellite
1891713	Alphapolyomavirus
1891714	Betapolyomavirus
1891716	Gammapolyomavirus
1891715	Deltapolyomavirus
1542744	Gemycircularvirus
1941236	Gemykibivirus
1985366	Gemygorvirus
1985367	Gemykrogvirus
1941238	Gemykolovirus
1985365	Gemyduguivirus
1985370	Gemyvongvirus
1985368	Gemykroznavirus
1985369	Gemytondvirus
687331	Alphatorquevirus
687332	Betatorquevirus
687333	Gammatorquevirus
227307	Gyrovirus
687339	Iotatorquevirus
1218487	Kappatorquevirus
687337	Etatorquevirus
687336	Zetatorquevirus
687335	Epsilontorquevirus
687338	Thetatorquevirus
1218489	Lambdatorquevirus
687334	Deltatorquevirus
2560179	Mutorquevirus
10319	Varicellovirus
10294	Simplexvirus
180252	Mardivirus
180255	Iltovirus
1232637	Scutavirus
10379	Rhadinovirus
10375	Lymphocryptovirus
548687	Macavirus
548688	Percavirus
10358	Cytomegalovirus
40272	Roseolovirus
10365	Muromegalovirus
548689	Proboscivirus
692606	Cyprinivirus
692605	Batrachovirus
172653	Ictalurivirus
1513230	Aurivirus
548686	Ostreavirus
10509	Mastadenovirus
10552	Aviadenovirus
100953	Atadenovirus
129876	Siadenovirus
2169619	Colecusatellite
2169618	Clecrusatellite
2169620	Gosmusatellite
2169617	Ageyesisatellite
2169627	Clostunsatellite
2169626	Babusatellite
2169630	Mivedwarsatellite
2169629	Milvetsatellite
2169628	Fabenesatellite
104766	Nanovirus
251096	Babuvirus
558016	Alphabaculovirus
558017	Betabaculovirus
558018	Gammabaculovirus
558019	Deltabaculovirus
10242	Orthopoxvirus
10260	Avipoxvirus
10257	Parapoxvirus
2005509	Centapoxvirus
10265	Capripoxvirus
10270	Leporipoxvirus
10282	Yatapoxvirus
1285599	Crocodylidpoxvirus
10278	Molluscipoxvirus
573055	Cervidpoxvirus
10275	Suipoxvirus
10286	Betaentomopoxvirus
62098	Alphaentomopoxvirus
40274	Chlamydiamicrovirus
10856	Bdellomicrovirus
10852	Spiromicrovirus
1910951	Alphatrevirus
1910952	Gequatrovirus
2169663	Porprismacovirus
2169662	Huchismacovirus
2169575	Bovismacovirus
2169661	Drosmacovirus
2169660	Dragsmacovirus
2169659	Cosmacovirus
1977139	Fibrovirus
1977141	Habenivirus
1977143	Saetivirus
1977142	Lineavirus
1977144	Vespertiliovirus
10875	Plectrovirus
10861	Inovirus
181084	Prasinovirus
181083	Chlorovirus
181085	Phaeovirus
181086	Prymnesiovirus
346673	Coccolithovirus
573012	Raphidovirus
10492	Ranavirus
10494	Lymphocystivirus
308906	Megalocytivirus
10491	Chloriridovirus
10487	Iridovirus
187213	Rudivirus
341940	Betalipothrixvirus
564646	Deltalipothrixvirus
341941	Gammalipothrixvirus
10405	Orthohepadnavirus
10437	Avihepadnavirus
10475	Alphafusellovirus
1299307	Betafusellovirus
1511853	Alphanudivirus
1511854	Betanudivirus
1513458	Marseillevirus
680194	Bicaudavirus
1911604	Alphapleolipovirus
1911605	Betapleolipovirus
1911606	Gammapleolipovirus
2169610	Protobacilladnavirus
2169609	Kieseladnavirus
1714268	Alphasphaerolipovirus
1714270	Gammasphaerolipovirus
1714269	Betasphaerolipovirus
1932924	Sputnikvirus
993034	Mavirus
315393	Mimivirus
1513234	Cafeteriavirus
2169670	Betatectivirus
2560136	Gammatectivirus
2169669	Alphatectivirus
43680	Ascovirus
1921707	Toursvirus
1285588	Bidensovirus
573054	Ampullavirus
1285591	Glossinavirus
1285593	Muscavirus
564645	Globulovirus
1511859	Alphaturrivirus
2022739	Alphatristromavirus
10660	Corticovirus
249585	Whispovirus
39743	Asfivirus
2560089	Alphaovalivirus
2169647	Alphaportoglobovirus
352476	Salterprovirus
1298634	Betaguttavirus
10473	Plasmavirus
1232647	Dinodnavirus
